Year,Season,Date,ID2,Latitude,Longitude,TopDepth,BottomDepth,BulkDensity,GravimetricWaterContent,VolumetricWaterContent,Nitrate,Ammonia,Notes
2001,Fall,2001-09-20,187,46.7805679999344,-117.08186300000351,4,5,1.6717652686469249,0.23620596528053284,0.3948809290032162,1.7287450385715322,0.11451121058873895,
2001,Fall,2001-09-20,189,46.78070899993351,-117.08102700000369,0,1,1.3420952105199342,0.1046016812324524,0.14038541539440727,6.392973540452519,1.8184879267495968,
2001,Fall,2001-09-20,189,46.78070899993351,-117.08102700000369,1,2,1.1745668485201408,0.1150086298584938,0.13508532392551043,2.0148987592261918,2.08122728340941,
2001,Fall,2001-09-20,189,46.78070899993351,-117.08102700000369,2,3,1.2282785613348692,0.12335263937711714,0.15151140243098438,1.3599804131723183,2.5316107037953826,
2001,Fall,2001-09-20,189,46.78070899993351,-117.08102700000369,3,4,1.4104683445346096,0.1329626888036728,0.18753966356178683,0.3659062516107953,1.2643637275949513,
2001,Fall,2001-09-20,189,46.78070899993351,-117.08102700000369,4,5,1.6142909822537417,0.11584734171628952,0.18701131905067386,0.4880433979387296,0.5283094268625592,
2001,Fall,2001-09-20,209,46.78101499993282,-117.08289799999514,0,1,1.3749436751781785,0.08702798932790756,0.11965858348988052,5.743903939203044,10.731843456753833,
2001,Fall,2001-09-20,209,46.78101499993282,-117.08289799999514,1,2,1.5154344873121954,0.1415529102087021,0.21451416190967368,1.4831493829684037,0.7040712570746526,
2001,Fall,2001-09-20,209,46.78101499993282,-117.08289799999514,2,3,1.6320328224764955,0.14307349920272827,0.23350064672541726,1.2493936982316498,0.2895401226130934,
2001,Fall,2001-09-20,209,46.78101499993282,-117.08289799999514,3,4,1.6110478668241068,0.15903222560882568,0.2562085278233887,1.5216746354276836,0.3211538665226227,
2001,Fall,2001-09-20,209,46.78101499993282,-117.08289799999514,4,5,1.5878304975092037,0.19171561300754547,0.30441189718205286,4.252298402654922,0.24513706029366905,
2001,Fall,2001-09-20,211,46.78085399992829,-117.0820619999992,0,1,1.3934657644162245,0.09395094960927963,0.13091743181492504,4.9409774207475845,6.13961834924708,
2001,Fall,2001-09-20,211,46.78085399992829,-117.0820619999992,1,2,1.4058642936984358,0.14247135818004608,0.20029539534004734,3.4402025736751978,2.3650940822534223,
2001,Fall,2001-09-20,211,46.78085399992829,-117.0820619999992,2,3,1.3977339127628827,0.1648990660905838,0.2304850168577369,1.5879078768071362,1.43543646439753,
2001,Fall,2001-09-20,211,46.78085399992829,-117.0820619999992,3,4,1.4599434682990384,0.1629190891981125,0.23785266013601275,1.8265124956751413,1.5412781720897817,
2001,Fall,2001-09-20,211,46.78085399992829,-117.0820619999992,4,5,1.625666764870734,0.18790431320667267,0.30546979695594867,1.5553473847907722,1.7459694649591224,
2001,Fall,2001-09-20,213,46.780994999933746,-117.08122599999662,0,1,1.424178441080591,0.08724526315927505,0.12425282287784227,6.627827552863973,2.6056132384369484,
2001,Fall,2001-09-20,213,46.780994999933746,-117.08122599999662,1,2,1.4233970069272708,0.11280718445777893,0.16056940871709507,3.7849271112087526,0.34126136137123353,
2001,Fall,2001-09-20,213,46.780994999933746,-117.08122599999662,2,3,1.4811490967834129,0.10127654671669006,0.15000566569476861,1.4172449712631874,1.1295645994998724,
2001,Fall,2001-09-20,213,46.780994999933746,-117.08122599999662,3,4,1.5606481971284976,0.1410312056541443,0.22010009684299867,0.8314273800123687,0.7088092169408878,
2001,Fall,2001-09-20,213,46.780994999933746,-117.08122599999662,4,5,1.5379660727441262,0.19885751605033875,0.30583611299559155,0.9672551337180604,0.0925484193416158,
2001,Fall,2001-09-20,215,46.781118062986096,-117.08043771337856,0,1,1.4173356615897237,0.07837960869073868,0.11109021453883176,2.4383083954918305,5.505650137337816,
2001,Fall,2001-09-20,215,46.781118062986096,-117.08043771337856,1,2,1.3299344169028473,0.1007792204618454,0.13402975380084786,1.162430863742706,0.8620541931840375,
2001,Fall,2001-09-20,215,46.781118062986096,-117.08043771337856,2,3,1.3601692466025377,0.1212196946144104,0.1648793006970723,1.5936797641531524,1.113600250011008,
2001,Fall,2001-09-20,215,46.781118062986096,-117.08043771337856,3,4,1.397687569763869,0.10585402697324753,0.1479508577099574,0.725083729750218,0.3829519518496257,
2001,Fall,2001-09-20,215,46.781118062986096,-117.08043771337856,4,5,1.5086544411030018,0.14047257602214813,0.21192457566899284,0.9426007904457002,0.13526820426319713,
2001,Fall,2001-09-20,233,46.78123199993021,-117.08295099999891,0,1,1.3261743192084452,0.08855410665273666,0.11743818210330509,1.5776355933922388,4.150618459649133,
2001,Fall,2001-09-20,233,46.78123199993021,-117.08295099999891,1,2,1.1767296949801525,0.020400352776050568,0.02400570089964949,1.2746899627761354,0.7064890766285131,
2001,Fall,2001-09-20,233,46.78123199993021,-117.08295099999891,2,3,1.2263948840252443,0.1555396318435669,0.19075300875612042,2.438580924539072,0.5962655557572074,
2001,Fall,2001-09-20,233,46.78123199993021,-117.08295099999891,3,4,1.2392955442143705,0.16641417145729065,0.2062363411811466,3.5110504804726714,0.8614520736635132,
2001,Fall,2001-09-20,233,46.78123199993021,-117.08295099999891,4,5,1.2292808960428658,0.18138526380062106,0.22297343961379906,4.490296916639489,0.4641264199362872,
2001,Fall,2001-09-20,235,46.78133799992742,-117.08211500000289,0,1,1.3846789511602158,0.08739953488111496,0.12102029629107296,14.924125872645742,9.141408032927114,
2001,Fall,2001-09-20,235,46.78133799992742,-117.08211500000289,1,2,1.3105761031788186,0.1075836643576622,0.14099657959956288,3.4101790488333146,1.2246082934252756,
2001,Fall,2001-09-20,235,46.78133799992742,-117.08211500000289,2,3,1.452795757045564,0.1055646315217018,0.1533638487688068,3.7354324151210414,0.8021884705185324,
2001,Fall,2001-09-20,235,46.78133799992742,-117.08211500000289,3,4,1.547458781117196,0.13262154161930084,0.20522636914408676,6.631419086907427,0.9790832555593646,
2001,Fall,2001-09-20,235,46.78133799992742,-117.08211500000289,4,5,1.559708476598456,0.1695268601179123,0.2644124807370285,8.620847381983975,0.3366495883104429,
2001,Fall,2001-09-20,237,46.78126347505042,-117.08124366991305,0,1,1.3414645146663149,0.0839373841881752,0.11259902234235046,12.332370337817476,7.544323586039642,
2001,Fall,2001-09-20,237,46.78126347505042,-117.08124366991305,1,2,1.4615800032709556,0.11040209978818892,0.16136150136954153,1.4231175267710268,0.6548346395788732,
2001,Fall,2001-09-20,237,46.78126347505042,-117.08124366991305,2,3,1.5938195002045878,0.11170855909585953,0.1780432798267375,1.6174839470440399,0.5403267090267513,
2001,Fall,2001-09-20,237,46.78126347505042,-117.08124366991305,3,4,1.5852727890788774,0.1689254492521286,0.26779291808232425,1.709446358058552,1.0902695208655164,
2001,Fall,2001-09-20,237,46.78126347505042,-117.08124366991305,4,5,1.5736342434969393,0.2154310643672943,0.3390097000013676,2.6551377987437466,0.44076219333784217,
2001,Fall,2001-09-20,239,46.781153377839686,-117.08045495122812,0,1,1.4277495103633024,0.08497104793787003,0.12131737208835063,7.793013739702477,1.781959323415414,
2001,Fall,2001-09-20,239,46.781153377839686,-117.08045495122812,1,2,1.2604203475607292,0.12870164215564728,0.16221816853745755,3.0529042741728114,1.297718511396314,
2001,Fall,2001-09-20,239,46.781153377839686,-117.08045495122812,2,3,1.313287546943395,0.14901605248451233,0.19570092602257338,1.189236192959611,1.404627711867204,
2001,Fall,2001-09-20,239,46.781153377839686,-117.08045495122812,3,4,1.4267487754507715,0.16552332043647766,0.23616019474129016,2.66644614659134,1.0398657411994965,
2001,Fall,2001-09-20,239,46.781153377839686,-117.08045495122812,4,5,1.615654818866152,0.17091576755046844,0.27614088346312143,3.5339419615518346,0.15723046384572598,
2001,Fall,2001-09-20,257,46.78162399993097,-117.0825200000012,0,1,1.3827361673185248,0.07583967596292496,0.10486626287165371,1.9747156247006092,4.06942156927921,
2001,Fall,2001-09-20,257,46.78162399993097,-117.0825200000012,1,2,1.3904327805846417,0.09944191575050354,0.1382672994236363,1.3187575158884373,0.3680551298493489,
2001,Fall,2001-09-20,257,46.78162399993097,-117.0825200000012,2,3,1.3840804471991417,0.1033727377653122,0.14307618511441292,0.7337448033226727,0.23679463140987764,
2001,Fall,2001-09-20,257,46.78162399993097,-117.0825200000012,3,4,1.4746004742429608,0.10869719833135603,0.16028494020829878,1.711031488646903,0.17617387205974186,
2001,Fall,2001-09-20,257,46.78162399993097,-117.0825200000012,4,5,1.404533983663196,0.12924523651599884,0.18152932691330784,8.47891391945717,0.19074597263744192,
2001,Fall,2001-09-20,259,46.781564999929024,-117.08168399999408,0,1,1.36063381413097,0.06904921680688858,0.09395069922671308,7.0862599055454565,13.723602606129164,
2001,Fall,2001-09-20,259,46.781564999929024,-117.08168399999408,1,2,1.567752658418458,0.10616976022720337,0.16644792383984836,1.4712681858293986,1.2257754847144935,
2001,Fall,2001-09-20,259,46.781564999929024,-117.08168399999408,2,3,1.65942333792607,0.1104695275425911,0.18331571213384246,1.099765022856534,0.8920383568830579,
2001,Fall,2001-09-20,259,46.781564999929024,-117.08168399999408,3,4,1.706124927137326,0.12395069748163225,0.21147537470947056,1.2296988492435252,0.8913285325702721,
2001,Fall,2001-09-20,259,46.781564999929024,-117.08168399999408,4,5,1.70998982870875,0.14465001225471494,0.2473500496781586,3.3386720527771936,1.2837693571257882,
2001,Fall,2001-09-20,261,46.78142299992753,-117.08084800000364,0,1,1.264874243214737,0.07736345380544662,0.09785504008464257,2.9231288568612928,3.9716545257213847,
2001,Fall,2001-09-20,261,46.78142299992753,-117.08084800000364,1,2,1.16939684170158,0.11540953814983368,0.13495954941465352,1.3878315118279378,0.4732771074982873,
2001,Fall,2001-09-20,261,46.78142299992753,-117.08084800000364,2,3,1.5685529364209791,0.09772639721632004,0.1532890273195018,0.7950138097693876,1.7115823222637854,
2001,Fall,2001-09-20,261,46.78142299992753,-117.08084800000364,3,4,1.6010690813719766,0.11764701455831528,0.1883609975250374,0.4728325747047435,0.2422748541950604,
2001,Fall,2001-09-20,261,46.78142299992753,-117.08084800000364,4,5,1.6453016961975389,0.1490934193134308,0.24530365568827858,1.0607487282466572,0.0,
2001,Fall,2001-09-20,263,46.781656999932565,-117.08001200000204,0,1,1.331400269905538,0.09891630709171297,0.13169719795996573,3.2012388671421337,4.4343911361993005,
2001,Fall,2001-09-20,263,46.781656999932565,-117.08001200000204,1,2,1.4377900434155972,0.11106514185667038,0.15968835513206156,1.443486548242907,0.3720271603020886,
2001,Fall,2001-09-20,263,46.781656999932565,-117.08001200000204,2,3,1.4630821507460263,0.1144535019993782,0.16745487586566488,0.9572911136466816,0.0,
2001,Fall,2001-09-20,263,46.781656999932565,-117.08001200000204,3,4,1.5905107785603392,0.13596132397651672,0.21624795125198412,1.2489557000761558,0.0,
2001,Fall,2001-09-20,263,46.781656999932565,-117.08001200000204,4,5,1.5645291601817701,0.1813345849514008,0.28370324590592494,1.8247362932318607,0.03519110454738905,
2001,Fall,2001-09-20,281,46.781704814720364,-117.08181227504208,0,1,1.2838139917849107,0.076402448117733,0.09808653190016635,3.634372507150154,3.8023329549207885,
2001,Fall,2001-09-20,281,46.781704814720364,-117.08181227504208,1,2,1.2963165193975867,0.09874894469976424,0.12800988828738316,1.4881644387465585,0.3650563391247557,
2001,Fall,2001-09-20,281,46.781704814720364,-117.08181227504208,2,3,1.358217947630854,0.12779024243354795,0.17356700080534276,6.74808566695037,0.4754449885885638,
2001,Fall,2001-09-20,281,46.781704814720364,-117.08181227504208,3,4,1.3268199150230222,0.15938889980316162,0.2114803664924439,8.829351239671169,0.0,
2001,Fall,2001-09-20,281,46.781704814720364,-117.08181227504208,4,5,1.3729487137699548,0.1681906282901764,0.23091710677915825,7.855690373455367,0.3985249959024453,
2001,Fall,2001-09-20,283,46.78185299992892,-117.08099199999462,0,1,1.3151695895691975,0.08203934878110886,0.10789565666497518,2.8608455145576364,4.744608885554976,
2001,Fall,2001-09-20,283,46.78185299992892,-117.08099199999462,1,2,1.3759566056008223,0.10502172261476517,0.1445053329633634,1.1631023531277036,0.2787940170000103,
2001,Fall,2001-09-20,283,46.78185299992892,-117.08099199999462,2,3,1.5167654345673438,0.09864600747823717,0.14962285440106185,0.5989125962087792,0.04935874468714102,
2001,Fall,2001-09-20,283,46.78185299992892,-117.08099199999462,3,4,1.587206914578206,0.12208325415849686,0.19377138515457473,1.6172568410648138,2.370904506302697,
2001,Fall,2001-09-20,283,46.78185299992892,-117.08099199999462,4,5,1.5416529120340454,0.15465524792671204,0.23842471332756288,0.6004993831791052,0.9996935704063168,
2001,Fall,2001-09-20,285,46.78197199993537,-117.08015599999649,0,1,1.2159352645416153,0.08500797301530838,0.10336419215651549,1.4012115982656257,2.479399464124816,
2001,Fall,2001-09-20,285,46.78197199993537,-117.08015599999649,1,2,1.4264783790160411,0.09533126652240753,0.13598799053843008,0.8788889420685113,0.0,
2001,Fall,2001-09-20,285,46.78197199993537,-117.08015599999649,2,3,1.5203319078599051,0.11035461723804474,0.16777564576666612,0.4884085932145186,0.0,
2001,Fall,2001-09-20,285,46.78197199993537,-117.08015599999649,3,4,1.527391285882454,0.11320393532514572,0.1729067043432285,1.1364609517068072,0.0,
2001,Fall,2001-09-20,285,46.78197199993537,-117.08015599999649,4,5,1.514491681546165,0.14120183885097504,0.2138490103588238,0.6128129796796422,0.0,
2001,Fall,2001-09-20,306,46.78199799993392,-117.08177400000321,0,1,1.2087896588676883,0.07796572148799896,0.09424415788085146,2.8160745479554508,5.7072590906718395,
2001,Fall,2001-09-20,306,46.78199799993392,-117.08177400000321,1,2,1.4971014474085969,0.10004547238349916,0.1497782215120134,1.1305089077962278,1.0182203752444423,
2001,Fall,2001-09-20,306,46.78199799993392,-117.08177400000321,2,3,1.5616388148963378,0.09789156168699263,0.15287126238122692,0.6223255357828091,0.2778826033815961,
2001,Fall,2001-09-20,306,46.78199799993392,-117.08177400000321,3,4,1.5361021545847031,0.10161368548870088,0.1560890012144858,0.7989853885421347,0.5482437639657284,
2001,Fall,2001-09-20,306,46.78199799993392,-117.08177400000321,4,5,1.489842018025724,0.11454486101865767,0.17065374689451301,0.8772722580391501,0.24112036592641964,
2001,Fall,2001-09-20,308,46.78213899992965,-117.08093800000343,0,1,1.2690912449203569,0.07889557629823685,0.10012568514303839,23.51981658440218,18.7823020581972,
2001,Fall,2001-09-20,308,46.78213899992965,-117.08093800000343,1,2,1.3491428467437472,0.0943545624613762,0.1272977830024018,1.7869621086418812,0.3744508753880179,
2001,Fall,2001-09-20,308,46.78213899992965,-117.08093800000343,2,3,1.3910915921912048,0.08964601904153824,0.1247058233620965,2.15825437980012,0.6829195853523007,
2001,Fall,2001-09-20,308,46.78213899992965,-117.08093800000343,3,4,1.4477401763375093,0.10313474386930466,0.14931231227587097,1.962072392667334,0.01761853132648531,
2001,Fall,2001-09-20,308,46.78213899992965,-117.08093800000343,4,5,1.415856175026348,0.1315641701221466,0.18627594267965825,-2.025201377142273,0.0,
2001,Fall,2001-09-20,310,46.782257999931275,-117.08010200000605,0,1,1.2476121097832376,0.09439361840486526,0.1177666214081678,2.552043807277168,2.3056263766317246,
2001,Fall,2001-09-20,310,46.782257999931275,-117.08010200000605,1,2,1.263183196774029,0.10456756502389908,0.132087991065765,1.1725330556735605,1.2907651897019474,
2001,Fall,2001-09-20,310,46.782257999931275,-117.08010200000605,2,3,1.4117341730336272,0.098636656999588,0.1392487394001149,0.5350970429338625,0.0,
2001,Fall,2001-09-20,310,46.782257999931275,-117.08010200000605,3,4,1.4599474151650371,0.1061367318034172,0.15495404725046374,0.3097012591425773,0.0,
2001,Fall,2001-09-20,310,46.782257999931275,-117.08010200000605,4,5,1.46,0.14703369140625,0.214669189453125,0.2145308139693422,0.0,
2001,Fall,2001-09-20,312,46.782213458014354,-117.07930181125649,0,1,1.2238163960526576,0.09856653213500977,0.1206273381288761,2.0441081652712167,0.9695740386925448,
2001,Fall,2001-09-20,312,46.782213458014354,-117.07930181125649,1,2,1.215525658345379,0.10421933978796004,0.1266812816080809,0.7426615392752443,0.7638520170132371,
2001,Fall,2001-09-20,312,46.782213458014354,-117.07930181125649,2,3,1.4270164830011995,0.09679052233695984,0.13812167077313747,0.4474840320776789,0.5717021860388979,
2001,Fall,2001-09-20,312,46.782213458014354,-117.07930181125649,3,4,1.502508964508012,0.11618038266897203,0.17456206646010175,0.18078922189832705,0.17195945146915886,
2001,Fall,2001-09-20,312,46.782213458014354,-117.07930181125649,4,5,1.5836441129403136,0.15206533670425415,0.24081737525397867,0.14164032221180625,0.13039206775779752,
2001,Fall,2001-09-20,332,46.78242299993423,-117.0814069999997,0,1,1.3059778570643903,0.0895494744181633,0.11694963070187535,0.9386077383566068,1.9554142621233104,
2001,Fall,2001-09-20,332,46.78242299993423,-117.0814069999997,1,2,1.415866688475002,0.10190697014331818,0.1442866843493408,0.8756687487114293,0.9566730917207196,
2001,Fall,2001-09-20,332,46.78242299993423,-117.0814069999997,2,3,1.4834859208130684,0.09778596460819244,0.14506410174937848,0.7211909828175279,0.5660794046717081,
2001,Fall,2001-09-20,332,46.78242299993423,-117.0814069999997,3,4,1.4916262315004536,0.11741577088832855,0.1751404438488782,0.7113957359233564,0.7149232057571996,
2001,Fall,2001-09-20,332,46.78242299993423,-117.0814069999997,4,5,1.542627912617858,0.12207493185997008,0.1883161973181129,0.6940571674863865,0.21442401790575952,
2001,Fall,2001-09-20,334,46.7822809999276,-117.08057100000387,0,1,1.1378362175231131,0.09082131832838057,0.10333978531722714,0.44341877174369504,0.06730600951261644,
2001,Fall,2001-09-20,334,46.7822809999276,-117.08057100000387,1,2,1.3349707704856422,0.10334819555282593,0.13796682024545684,0.7642086258682413,0.0881340406399933,
2001,Fall,2001-09-20,334,46.7822809999276,-117.08057100000387,2,3,1.5133807234006436,0.10178650170564653,0.15404172958371218,1.8453445653896243,2.5840325167093403,
2001,Fall,2001-09-20,334,46.7822809999276,-117.08057100000387,3,4,1.5813265380515733,0.10509604960680008,0.1661911722876176,0.5198088078967675,1.0594640825130996,
2001,Fall,2001-09-20,334,46.7822809999276,-117.08057100000387,4,5,1.6069829683017525,0.12935234606266022,0.2078670170325692,0.3702473693981506,0.0,
2001,Fall,2001-09-20,336,46.78251499993372,-117.07973500000216,0,1,1.384352432457626,0.09357701241970062,0.12954356476533002,3.527619519553839,4.748100337417858,
2001,Fall,2001-09-20,336,46.78251499993372,-117.07973500000216,1,2,1.3232486864056523,0.0939847081899643,0.1243651416545888,2.3784125824676736,1.2199857882282188,
2001,Fall,2001-09-20,336,46.78251499993372,-117.07973500000216,2,3,1.4684578279625085,0.09780135005712508,0.14361715807668685,1.2681778049266674,0.8123272528115024,
2001,Fall,2001-09-20,336,46.78251499993372,-117.07973500000216,3,4,1.5950522732937462,0.11016597598791122,0.17572049043914206,0.31512254521564564,0.32428502509218143,
2001,Fall,2001-09-20,336,46.78251499993372,-117.07973500000216,4,5,1.640325553833799,0.1517801433801651,0.24896884775104275,2.0730441537947404,0.8175876997737087,
2001,Fall,2001-09-20,355,46.78256999993061,-117.08169100000478,0,1,1.2779429959047803,0.09429571032524107,0.1205045425540079,2.131825356659617,1.8755466094518884,
2001,Fall,2001-09-20,355,46.78256999993061,-117.08169100000478,1,2,1.2479237951098692,0.10428496450185776,0.13013968867405631,0.5914623468315041,0.4856880262421153,
2001,Fall,2001-09-20,355,46.78256999993061,-117.08169100000478,2,3,1.4275380973895495,0.11154291033744812,0.1592317540004138,0.5073210611962333,0.48511919785647206,
2001,Fall,2001-09-20,355,46.78256999993061,-117.08169100000478,3,4,1.4980036512405557,0.11270583420991898,0.16883375116257135,0.40598412255751937,0.1360521040369896,
2001,Fall,2001-09-20,355,46.78256999993061,-117.08169100000478,4,5,1.5650458932103908,0.13782638311386108,0.21570461486839024,0.4147183472878766,0.0,
2001,Fall,2001-09-20,357,46.78271099993514,-117.08085500000178,0,1,1.2142274615890445,0.09092362970113754,0.11040196809047449,3.3519598428995465,4.274615740678221,
2001,Fall,2001-09-20,357,46.78271099993514,-117.08085500000178,1,2,1.2948397927528523,0.10394784063100816,0.13459580041976113,2.095126202265797,5.070118265460294,
2001,Fall,2001-09-20,357,46.78271099993514,-117.08085500000178,2,3,1.4174199423996423,0.0977727621793747,0.1385850629365432,1.1449289911290943,1.1649805424189292,
2001,Fall,2001-09-20,357,46.78271099993514,-117.08085500000178,3,4,1.5348550902818918,0.11932799220085145,0.18315117624259475,0.3905621856815808,0.1092529484521034,
2001,Fall,2001-09-20,357,46.78271099993514,-117.08085500000178,4,5,1.5594369254292426,0.15036626160144806,0.23448670068005134,1.1003274621239851,0.3693876649739717,
2001,Fall,2001-09-20,359,46.78282999992979,-117.08001899999522,0,1,1.3045549953028757,0.08683399856090546,0.11327972658475192,2.707292827317652,4.464103862566862,
2001,Fall,2001-09-20,359,46.78282999992979,-117.08001899999522,1,2,1.373443024492642,0.0886380597949028,0.12173932492987097,0.9849337865452712,1.3997016875010082,
2001,Fall,2001-09-20,359,46.78282999992979,-117.08001899999522,2,3,1.5597404718730101,0.08321875333786011,0.12979965759987755,0.7496354754101877,0.5430707453645188,
2001,Fall,2001-09-20,359,46.78282999992979,-117.08001899999522,3,4,1.6476258569873798,0.1566736102104187,0.2581394912902478,0.680202980910204,0.3081250339025629,
2001,Fall,2001-09-20,359,46.78282999992979,-117.08001899999522,4,5,1.6950301872311593,0.1874210089445114,0.31768426788226795,0.9044428883760692,0.503268891868943,
2001,Fall,2001-09-20,379,46.782996999932394,-117.08087200000193,0,1,1.2597997893841169,0.0838128924369812,0.10558746423978256,1.9803041755561108,6.799368374178276,
2001,Fall,2001-09-20,379,46.782996999932394,-117.08087200000193,1,2,1.359684183097258,0.0743517205119133,0.10109485836611647,0.8801826536158666,2.2802824158044808,
2001,Fall,2001-09-20,379,46.782996999932394,-117.08087200000193,2,3,1.4164992732273038,0.08717147260904312,0.1234783275968634,0.6536453998060029,0.7581938837634508,
2001,Fall,2001-09-20,379,46.782996999932394,-117.08087200000193,3,4,1.5104780553664636,0.12521082162857056,0.1891281983643604,0.6449102626330286,1.8749074487075859,
2001,Fall,2001-09-20,379,46.782996999932394,-117.08087200000193,4,5,1.5071693376711608,0.1660994440317154,0.25033998904882854,1.0653931830358814,0.3765469595291545,
2001,Fall,2001-09-20,381,46.7831159999279,-117.08003599999516,0,1,1.4059312417262122,0.08784904330968857,0.12350971454485024,1.1306110628596795,3.4515782788454232,
2001,Fall,2001-09-20,381,46.7831159999279,-117.08003599999516,1,2,1.3825032706482558,0.11210410296916963,0.15498428900796588,1.6442008582616658,2.0357244630642133,
2001,Fall,2001-09-20,381,46.7831159999279,-117.08003599999516,2,3,1.5267781211294464,0.1116555482149124,0.17047324811724227,0.476165991375065,0.6718029701504483,WARNING: Sum of weights does not equal 1
2001,Fall,2001-09-20,401,46.78328299993045,-117.0809899999946,0,1,1.3853126805530238,0.0878877267241478,0.12175198229594081,1.8683553317915595,3.9283611336258732,
2001,Fall,2001-09-20,401,46.78328299993045,-117.0809899999946,1,2,1.3711148206899189,0.10195821523666382,0.13979642000208248,0.6966958145593171,2.371178172177784,
2001,Fall,2001-09-20,401,46.78328299993045,-117.0809899999946,2,3,1.5262051993057857,0.07185228168964386,0.10966132589671836,0.6585995246844221,0.7685938042720252,
2001,Fall,2001-09-20,401,46.78328299993045,-117.0809899999946,3,4,1.6170387284122076,0.15908488631248474,0.25724642227234096,0.3486087213200028,0.290760869713863,
2001,Fall,2001-09-20,401,46.78328299993045,-117.0809899999946,4,5,1.6333604127773174,0.21112526953220367,0.34484365739084255,0.3631447007759594,0.11699471581788724,
2001,Fall,2001-09-20,425,46.7834249999306,-117.08067900000108,0,1,1.476944041164917,0.08416314423084259,0.12430425435744644,34.47792176036841,15.615601867390184,
2001,Fall,2001-09-20,425,46.7834249999306,-117.08067900000108,1,2,1.4105999892588394,0.12154636532068253,0.17145330161580574,5.665652167135817,3.8239512421656667,
2001,Fall,2001-09-20,425,46.7834249999306,-117.08067900000108,2,3,1.490526525322721,0.11072854697704317,0.16504383637972583,5.347935507281506,2.050522111106612,
2001,Fall,2001-09-20,425,46.7834249999306,-117.08067900000108,3,4,1.6592172390389988,0.09395793080329896,0.155896618533267,3.7100937521316673,0.5240348322391278,
2001,Fall,2001-09-20,425,46.7834249999306,-117.08067900000108,4,5,1.6795809931966486,0.20367853343486786,0.34209459347937216,1.0154864730550792,0.6754510213496585,
2001,Spring,2001-03-20,5,46.77866599993601,-117.08584199999686,0,1,1.3749277326504723,0.21325905621051788,0.293215790622707,6.7709408436700596,0.0,
2001,Spring,2001-03-20,5,46.77866599993601,-117.08584199999686,1,2,1.3305880261003118,0.20373165607452395,0.2710829021103484,4.875548832314832,0.0,
2001,Spring,2001-03-20,5,46.77866599993601,-117.08584199999686,2,3,1.3522161516046738,0.20202015340328214,0.273174914381572,3.0973081954962978,0.0,
2001,Spring,2001-03-20,5,46.77866599993601,-117.08584199999686,3,4,1.4994731668045351,0.17636333405971527,0.26445208703072737,1.2022331695734232,0.0,
2001,Spring,2001-03-20,5,46.77866599993601,-117.08584199999686,4,5,1.5315621526449732,0.2500057741999626,0.38289938170736787,,,
2001,Spring,2001-03-20,7,46.77863199993578,-117.08500599999628,0,1,1.4429653954494086,0.21366257965564728,0.30830770874555186,6.745406304697131,0.0,
2001,Spring,2001-03-20,7,46.77863199993578,-117.08500599999628,1,2,1.2767874077873471,0.04699106514453888,0.05999760025506216,5.149289531511479,0.3882744562974815,
2001,Spring,2001-03-20,7,46.77863199993578,-117.08500599999628,2,3,1.4005332996664317,0.18850693106651306,0.2640102341765761,5.534925324549049,0.0,
2001,Spring,2001-03-20,7,46.77863199993578,-117.08500599999628,3,4,1.4847092805521311,0.17440985143184662,0.25894792504058106,2.9844992377782598,0.0,
2001,Spring,2001-03-20,7,46.77863199993578,-117.08500599999628,4,5,1.4993807489987243,0.1685241013765335,0.25268179334628377,0.8369345745440933,0.0,
2001,Spring,2001-03-20,9,46.778673999933005,-117.08416999999837,0,1,1.4734877708136445,0.19676531851291654,0.2899312905490341,5.3542166723130515,0.0,
2001,Spring,2001-03-20,9,46.778673999933005,-117.08416999999837,1,2,1.3298123600358889,0.2190685272216797,0.2913200351942482,7.914813638846001,0.6798054789786554,
2001,Spring,2001-03-20,9,46.778673999933005,-117.08416999999837,2,3,1.419344785681107,0.2116416841745377,0.30039252086589774,3.8199779087317536,1.5347009725782728,
2001,Spring,2001-03-20,9,46.778673999933005,-117.08416999999837,3,4,1.4562706453032024,0.16352786123752594,0.23814082400942443,0.9965488579632132,0.17316444816890128,
2001,Spring,2001-03-20,9,46.778673999933005,-117.08416999999837,4,5,1.455243607093288,0.02490340732038021,0.03624052429782349,0.057647681173552436,0.0,
2001,Spring,2001-03-20,11,46.778657999932655,-117.08333399999815,0,1,1.4352033288334518,0.22807858884334564,0.32733914994360586,4.563088496283222,0.4630810622712031,
2001,Spring,2001-03-20,11,46.778657999932655,-117.08333399999815,1,2,1.3714032227741584,0.21671290695667267,0.2972007790171372,2.8629443954224336,1.6759315049466303,
2001,Spring,2001-03-20,11,46.778657999932655,-117.08333399999815,2,3,1.4942825919097324,0.1868916004896164,0.2792688651857822,2.1613440210095938,0.4911328816642003,
2001,Spring,2001-03-20,11,46.778657999932655,-117.08333399999815,3,4,1.6700249615108425,0.19350874423980716,0.3231644331510954,1.8457288554872158,0.31561916361343995,
2001,Spring,2001-03-20,11,46.778657999932655,-117.08333399999815,4,5,1.6793376255621761,0.1496351659297943,0.25128796425314304,1.3994253634527571,0.06442956978267109,
2001,Spring,2001-03-20,27,46.77906281906667,-117.08511703761204,0,1,1.2751563439355404,0.2338923215866089,0.29824927766897585,6.643152917594755,0.0,
